event_id,event_type,event_timestamp,flight_number,airline_code,origin_airport,destination_airport,scheduled_departure,actual_departure,delay_minutes,altitude_m,velocity_ms,latitude,longitude,on_ground,origin_country,schema_version,dq_flag,ingested_at,pipeline_layer,delay_category,is_long_haul,processed_at
81ce7a63-9daa-4940-96a5-52d4acf069e8,FLIGHT_DELAYED,2026-03-01 17:41:26.551834,EK5274,EK,DEL,KWI,2026-03-01 17:00:00,,0,6786.0,170.1,15.3206,56.5464,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
81ec8cae-4ef0-457f-9652-85ea7d5f09b3,FLIGHT_DELAYED,2026-03-01 18:41:20.621632,FZ448,FZ,AMM,KWI,2026-03-01 18:00:00,,0,8186.0,105.0,24.8752,39.5979,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8396206e-2bef-4fe7-868d-6ebe1a6402a0,FLIGHT_DELAYED,2026-03-01 18:35:48.225131,FZ3494,FZ,AMM,BOM,2026-03-01 18:00:00,,0,1038.0,162.8,15.667,33.3105,True,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
83a0d201-af25-46ff-82a2-7284afdc6009,FLIGHT_DELAYED,2026-03-01 17:53:44.275040,EK279,EK,DXB,FRA,2026-03-01 17:00:00,,0,1237.0,88.6,22.8607,55.6818,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
842fc995-fb87-4929-9ec4-3075f42b584f,FLIGHT_DELAYED,2026-03-01 18:43:25.745627,LH7452,LH,JFK,BAH,2026-03-01 18:00:00,,0,5555.0,274.2,16.1716,31.6746,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
84c7d531-86b0-42d9-8de8-02151815d6b4,FLIGHT_DELAYED,2026-03-01 17:52:14.182672,EY7306,EY,JFK,LHR,2026-03-01 17:00:00,,0,7340.0,27.1,27.0573,26.3295,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
84d382bd-58f4-4653-83c5-9af127e3460c,FLIGHT_DELAYED,2026-03-01 18:42:32.695148,LH9288,LH,SIN,BOM,2026-03-01 18:00:00,,0,5460.0,26.2,18.7053,49.4413,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
850ae5d3-f929-42ec-950f-e9180b92e8e6,FLIGHT_DELAYED,2026-03-01 18:09:16.325777,TK959,TK,JFK,DEL,2026-03-01 18:00:00,,0,9155.0,249.4,39.6754,50.6051,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
857b6e84-c03e-4b12-9c1f-18f69fafcf40,FLIGHT_DELAYED,2026-03-01 18:02:05.832083,TK6924,TK,CAI,DOH,2026-03-01 18:00:00,,0,8933.0,39.7,46.0086,34.3066,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8582daa5-f083-499b-b660-12564562fad6,FLIGHT_DELAYED,2026-03-01 17:48:09.939642,BA6239,BA,AMM,LHR,2026-03-01 17:00:00,,0,10371.0,45.3,34.7046,47.4291,True,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
85ac5c18-ef09-4644-943a-8826ef4bac3b,FLIGHT_DELAYED,2026-03-01 18:57:21.552595,FZ448,FZ,IST,BAH,2026-03-01 18:00:00,,0,8186.0,105.0,24.8752,39.5979,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
85ba1412-6271-4b67-b43d-2457e01d4e5a,FLIGHT_DELAYED,2026-03-01 18:42:40.702736,RJ4002,RJ,LHR,DOH,2026-03-01 18:00:00,,0,4981.0,136.6,46.7381,44.6095,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
85ee8c60-0aa5-460e-bcd6-64c034a78f50,FLIGHT_DELAYED,2026-03-01 18:39:26.507621,TK5662,TK,KWI,AUH,2026-03-01 18:00:00,,0,7871.0,89.8,49.8251,26.2043,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
85fd5717-6504-42c4-853b-6318393bb532,FLIGHT_DELAYED,2026-03-01 17:56:17.436428,RJ1884,RJ,LHR,FRA,2026-03-01 17:00:00,,0,7741.0,221.2,25.1243,48.7153,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
87022aba-02c2-4f6e-988f-54d6dbfa3f73,FLIGHT_DELAYED,2026-03-01 18:04:04.971467,FZ8600,FZ,DOH,IST,2026-03-01 18:00:00,,0,8507.0,101.0,12.0233,26.2948,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
87796dee-d215-45b2-8cf1-48656e213611,FLIGHT_DELAYED,2026-03-01 18:17:33.962763,EK7781,EK,DEL,DXB,2026-03-01 18:00:00,,0,3839.0,133.6,22.0366,41.7633,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
88205805-a7dc-47a9-a739-4631b1cf81ba,FLIGHT_DELAYED,2026-03-01 18:14:47.743684,SV4076,SV,CDG,BOM,2026-03-01 18:00:00,,0,2081.0,28.5,26.9551,32.058,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8854d09a-d9d0-42c6-a3f9-66410c984797,FLIGHT_DELAYED,2026-03-01 18:31:37.950944,MS1462,MS,IST,JFK,2026-03-01 18:00:00,,0,9310.0,64.6,40.9439,27.5542,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8987d9ee-d03d-48c6-8552-d080a5d89e99,FLIGHT_DELAYED,2026-03-01 17:45:58.806314,QR2062,QR,BAH,NBO,2026-03-01 17:00:00,,0,1285.0,188.6,33.7197,37.5957,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8abb0a7b-d034-4e2f-922d-a09b77a876ca,FLIGHT_DELAYED,2026-03-01 18:57:46.578732,TK6924,TK,AMM,JFK,2026-03-01 18:00:00,,0,8933.0,39.7,46.0086,34.3066,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8b432b6a-43f8-40a9-8421-2d12f5046494,FLIGHT_DELAYED,2026-03-01 18:52:24.267289,RJ1093,RJ,AUH,NBO,2026-03-01 18:00:00,,0,1608.0,217.9,24.5974,47.9995,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
8b4665a9-b54e-4889-80f0-33802a859591,FLIGHT_DELAYED,2026-03-01 17:54:52.344492,TK5215,TK,JFK,DXB,2026-03-01 17:00:00,,0,10939.0,70.2,17.341,42.7159,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8c577a9b-8942-42cf-89c5-6ba589259307,FLIGHT_DELAYED,2026-03-01 18:28:14.678236,RJ6954,RJ,NBO,DXB,2026-03-01 18:00:00,,0,3254.0,136.4,24.6436,54.2809,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8c9aada1-632a-4d27-bebf-d2039dc69387,FLIGHT_DELAYED,2026-03-01 18:04:03.970507,BA1723,BA,AMM,DOH,2026-03-01 18:00:00,,0,10904.0,251.2,36.3984,36.5044,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
8cedf020-0a4c-49e4-a8a4-46569ca7db1b,FLIGHT_DELAYED,2026-03-01 18:14:10.705595,SV5701,SV,AUH,KWI,2026-03-01 18:00:00,,0,4956.0,30.8,48.8788,25.133,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8d102f2c-962f-4914-b207-cbd44f86ffa2,FLIGHT_DELAYED,2026-03-01 18:09:08.317017,RJ9028,RJ,JFK,KWI,2026-03-01 18:00:00,,0,11687.0,152.4,12.569,52.9105,True,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8d706fd0-3bb9-426e-97d1-f9620d0c6304,FLIGHT_DELAYED,2026-03-01 18:44:52.825017,FZ9023,FZ,SIN,FRA,2026-03-01 18:00:00,,0,11414.0,159.9,14.8983,32.9808,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8d71708b-f159-4d1a-9fdc-50e53b722669,FLIGHT_DELAYED,2026-03-01 18:14:41.736604,EK280,EK,LHR,SIN,2026-03-01 18:00:00,,0,4830.0,21.6,30.8426,32.477,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8d860e93-0c4d-4d5f-82b1-f27b32a16a51,FLIGHT_DELAYED,2026-03-01 18:04:53.019176,SV2831,SV,DOH,SIN,2026-03-01 18:00:00,,0,10177.0,192.6,19.7763,45.2696,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8e1d99ca-d7b9-4e84-b057-8f7943e6d799,FLIGHT_DELAYED,2026-03-01 18:32:14.989539,TK6528,TK,CAI,JFK,2026-03-01 18:00:00,,0,824.0,97.1,31.6797,45.3346,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8e24dcd8-7940-4879-beb1-92c94bc2a23f,FLIGHT_DELAYED,2026-03-01 18:56:31.504738,TK645,TK,SIN,BAH,2026-03-01 18:00:00,,0,9643.0,37.7,38.8171,47.6683,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8e565043-1df5-4d02-8d80-9e1e7c869235,FLIGHT_DELAYED,2026-03-01 18:17:53.983146,FZ4301,FZ,FRA,JFK,2026-03-01 18:00:00,,0,12244.0,103.8,13.7302,32.935,True,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8ecb3205-cb8f-4092-a75b-07e77db09708,FLIGHT_DELAYED,2026-03-01 18:38:52.473615,EK1924,EK,SIN,BAH,2026-03-01 18:00:00,,0,7864.0,278.7,39.4542,40.853,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
8ee6fe9e-43b2-485c-a43e-a05b002cc4c5,FLIGHT_DELAYED,2026-03-01 18:35:08.181073,FZ8622,FZ,CDG,FRA,2026-03-01 18:00:00,,0,5974.0,135.8,24.2388,57.9704,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8ee9735f-e471-4842-bf40-0a5cb1a7f2b9,FLIGHT_DELAYED,2026-03-01 18:09:17.326897,MS3353,MS,BAH,IST,2026-03-01 18:00:00,,0,12102.0,59.9,40.3002,28.579,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8f03d8f4-ef3f-439c-83eb-04d63d1fc4b8,FLIGHT_DELAYED,2026-03-01 18:09:02.311352,TK6924,TK,FRA,DXB,2026-03-01 18:00:00,,0,8933.0,39.7,46.0086,34.3066,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
8f5bd65a-485f-4b7d-94fb-2edc09c53bcc,FLIGHT_DELAYED,2026-03-01 18:13:15.649154,RJ4528,RJ,SIN,JFK,2026-03-01 18:00:00,,0,11612.0,151.8,21.2876,31.3346,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
907445b4-c410-4cd7-9338-1bb3f2833d58,FLIGHT_DELAYED,2026-03-01 18:41:58.659388,TK6662,TK,DEL,CAI,2026-03-01 18:00:00,,0,2802.0,40.2,46.4446,56.901,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
908616f0-5c9d-4385-86fa-3abdbffcad50,FLIGHT_DELAYED,2026-03-01 18:02:22.850235,QR6418,QR,BOM,DXB,2026-03-01 18:00:00,,0,5505.0,105.3,49.1169,26.0316,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
90c2804d-a426-4b40-8e99-7c80de5fdd45,FLIGHT_DELAYED,2026-03-01 18:37:25.368396,TK8110,TK,CDG,DXB,2026-03-01 18:00:00,,0,8961.0,241.3,33.1759,44.8117,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
91b97162-77bc-47f4-97f8-33edf426523f,FLIGHT_DELAYED,2026-03-01 18:03:25.929170,RJ5962,RJ,DXB,IST,2026-03-01 18:00:00,,0,11204.0,68.5,18.5243,28.3529,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
92783d71-f686-4689-ae61-a92c538b777f,FLIGHT_DELAYED,2026-03-01 18:54:52.410311,MS5445,MS,DEL,BOM,2026-03-01 18:00:00,,0,4306.0,21.2,17.0293,28.03,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
93047b0d-804d-4217-a702-ff60bd3e783e,FLIGHT_DELAYED,2026-03-01 18:17:49.979008,MS2920,MS,BOM,DOH,2026-03-01 18:00:00,,0,275.0,242.9,46.877,28.9296,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
933a71f0-900d-4ba2-9b0f-d1f8255ff45e,FLIGHT_DELAYED,2026-03-01 18:51:57.240175,EK7781,EK,DXB,BAH,2026-03-01 18:00:00,,0,3839.0,133.6,22.0366,41.7633,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
93487905-2408-4cfa-a00d-425916a5d478,FLIGHT_DELAYED,2026-03-01 17:51:25.131274,EK5274,EK,JFK,IST,2026-03-01 17:00:00,,0,6786.0,170.1,15.3206,56.5464,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
93ce3d5f-f66e-4503-bbda-c81d8c8569cb,FLIGHT_DELAYED,2026-03-01 17:54:27.318740,SV3672,SV,DXB,AUH,2026-03-01 17:00:00,,0,3316.0,209.8,19.0531,50.6442,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
94205f0e-2abe-480e-a3d6-e3cb38984d10,FLIGHT_DELAYED,2026-03-01 18:48:34.033725,LH1189,LH,FRA,JFK,2026-03-01 18:00:00,,0,6975.0,195.5,16.7772,48.5814,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
948652bf-f45e-4614-ade2-2b24678afec6,FLIGHT_DELAYED,2026-03-01 18:51:25.204791,QR2062,QR,AUH,SIN,2026-03-01 18:00:00,,0,1285.0,188.6,33.7197,37.5957,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
94a07601-2502-4434-9c91-8e8747b33544,FLIGHT_DELAYED,2026-03-01 18:11:24.475934,EY6672,EY,CDG,JFK,2026-03-01 18:00:00,,0,7361.0,155.5,18.2079,51.8967,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
94ff28b6-d49c-443f-a05b-77145f3b3c9d,FLIGHT_DELAYED,2026-03-01 17:49:56.044256,EK7158,EK,DEL,AUH,2026-03-01 17:00:00,,0,4367.0,131.2,12.3469,56.4145,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
95654c8f-6daf-470e-bfd4-165785f90781,FLIGHT_DELAYED,2026-03-01 17:59:49.690125,QR8803,QR,DXB,CAI,2026-03-01 17:00:00,,0,4330.0,94.1,33.341,56.6883,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
95afc2e9-b20a-4faf-932e-9f31e3279d45,FLIGHT_DELAYED,2026-03-01 18:27:01.603354,MS3936,MS,BAH,DEL,2026-03-01 18:00:00,,0,2140.0,55.1,37.6638,43.6054,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
95f26cb8-64aa-4c4f-acff-06811215bde6,FLIGHT_DELAYED,2026-03-01 18:32:27.008008,SV321,SV,KWI,BAH,2026-03-01 18:00:00,,0,3927.0,218.5,30.3026,57.1241,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
9625e575-b36f-4d08-b544-8b40d324203a,FLIGHT_DELAYED,2026-03-01 18:32:57.050956,EY5302,EY,LHR,JFK,2026-03-01 18:00:00,,0,10788.0,13.9,23.0079,47.2459,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9628b967-5997-4736-b0ea-66610c992fda,FLIGHT_DELAYED,2026-03-01 21:20:37.732288,MS8490,MS,BAH,BOM,2026-03-01 21:00:00,,0,4624.0,36.3,25.3833,58.5945,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9805c1da-9bd7-491c-bd01-6edce3902cde,FLIGHT_DELAYED,2026-03-01 18:38:16.431970,TK8459,TK,CDG,AMM,2026-03-01 18:00:00,,0,10028.0,5.1,37.9874,41.9791,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
988279f8-3f02-433b-aff0-a38fe0ca4673,FLIGHT_DELAYED,2026-03-01 18:38:12.425546,RJ4528,RJ,IST,CAI,2026-03-01 18:00:00,,0,11612.0,151.8,21.2876,31.3346,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9947f118-c163-4e60-88ca-26eb7368f263,FLIGHT_DELAYED,2026-03-01 18:41:35.635486,TK9765,TK,CAI,SIN,2026-03-01 18:00:00,,0,4790.0,212.2,18.1743,56.2698,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
99a5f41e-54cb-4476-a39b-f1dfa69cbb75,FLIGHT_DELAYED,2026-03-01 18:33:51.106092,EK9099,EK,LHR,BOM,2026-03-01 18:00:00,,0,7449.0,109.2,30.2874,38.7761,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
99fe6f0a-e13f-4553-ad93-72f4199b59b9,FLIGHT_DELAYED,2026-03-01 18:17:59.990719,SV3568,SV,DEL,JFK,2026-03-01 18:00:00,,0,6080.0,193.0,44.151,29.5784,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9a49e824-e267-41b1-96fc-1c1c073c4737,FLIGHT_DELAYED,2026-03-01 18:04:41.007174,LH1010,LH,NBO,JFK,2026-03-01 18:00:00,,0,11241.0,185.4,17.7584,42.4315,True,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9abaf019-a33e-4b51-8a9c-a3a9057dff02,FLIGHT_DELAYED,2026-03-01 18:09:29.339714,EK5274,EK,KWI,AUH,2026-03-01 18:00:00,,0,6786.0,170.1,15.3206,56.5464,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9b835f81-d096-4a78-887b-d5870478a31a,FLIGHT_DELAYED,2026-03-01 17:45:33.780574,FZ4724,FZ,AMM,DEL,2026-03-01 17:00:00,,0,10579.0,262.1,37.669,53.9446,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
9c754851-c0cf-4be2-a066-c94e7140b5c8,FLIGHT_DELAYED,2026-03-01 18:02:54.882723,RJ8543,RJ,BOM,IST,2026-03-01 18:00:00,,0,7485.0,113.2,33.3583,35.6693,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9d0306c2-6e95-4cbe-a8a7-ec27c1d63f6b,FLIGHT_DELAYED,2026-03-01 17:59:20.656575,EY6672,EY,BOM,LHR,2026-03-01 17:00:00,,0,7361.0,155.5,18.2079,51.8967,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9db530b5-e6ff-496b-86a3-3e40765dd971,FLIGHT_DELAYED,2026-03-01 18:56:09.483525,QR8803,QR,DEL,BOM,2026-03-01 18:00:00,,0,4330.0,94.1,33.341,56.6883,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9efd2ce8-f915-42b5-ac43-678fad16daae,FLIGHT_DELAYED,2026-03-01 18:42:22.686320,RJ8543,RJ,AUH,BAH,2026-03-01 18:00:00,,0,7485.0,113.2,33.3583,35.6693,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9f3deadd-b84f-43f3-8430-3fea60e1198a,FLIGHT_DELAYED,2026-03-01 18:04:39.004955,RJ4528,RJ,CDG,SIN,2026-03-01 18:00:00,,0,11612.0,151.8,21.2876,31.3346,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9f59ba93-5615-401a-be42-b07b5f30dcd2,FLIGHT_DELAYED,2026-03-01 18:49:35.096495,QR9302,QR,CAI,BOM,2026-03-01 18:00:00,,0,8080.0,216.2,32.3431,46.4988,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
9faf5f81-3dcb-40bc-9782-399460f32ae8,FLIGHT_DELAYED,2026-03-01 18:55:37.453322,SV2045,SV,SIN,DXB,2026-03-01 18:00:00,,0,9599.0,150.1,27.2128,31.9399,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9fdad321-88e6-4949-bcbe-8d8cacf8582e,FLIGHT_DELAYED,2026-03-01 18:35:47.224417,MS5445,MS,AUH,KWI,2026-03-01 18:00:00,,0,4306.0,21.2,17.0293,28.03,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
9ffecefb-0e19-4171-af4a-405a2c0d05bb,FLIGHT_DELAYED,2026-03-01 18:29:59.812217,RJ6846,RJ,CDG,NBO,2026-03-01 18:00:00,,0,6385.0,181.5,40.98,47.0924,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
a07d01ca-3d4d-4972-aa90-1e29c724124e,FLIGHT_DELAYED,2026-03-01 18:57:10.543310,TK9247,TK,AUH,CAI,2026-03-01 18:00:00,,0,1134.0,161.3,14.1509,32.7935,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
a087e24d-77d7-44fd-98b2-de957cb85833,FLIGHT_DELAYED,2026-03-01 18:03:42.946364,FZ8733,FZ,JFK,SIN,2026-03-01 18:00:00,,0,6885.0,66.5,13.6312,58.1596,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
a153b83c-b0d3-4787-ade2-ac2b82769323,FLIGHT_DELAYED,2026-03-01 18:11:49.505674,MS4565,MS,AUH,DXB,2026-03-01 18:00:00,,0,2470.0,28.0,47.3507,27.6538,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
a2397d0b-7d8d-4fdd-99d7-069abb008073,FLIGHT_DELAYED,2026-03-01 18:50:14.133294,MS262,MS,JFK,DEL,2026-03-01 18:00:00,,0,2488.0,265.4,41.933,57.6523,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
a27ba2fa-bab4-470f-b881-c9c14ea6c96c,FLIGHT_DELAYED,2026-03-01 18:35:06.179474,RJ4002,RJ,SIN,AMM,2026-03-01 18:00:00,,0,4981.0,136.6,46.7381,44.6095,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
a2d84aa9-9a97-4517-b399-e9f1d7409b39,FLIGHT_DELAYED,2026-03-01 17:59:11.645603,TK645,TK,IST,JFK,2026-03-01 17:00:00,,0,9643.0,37.7,38.8171,47.6683,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
a2e6dbb0-c4a6-4d9e-88b0-8ba60f4ab74f,FLIGHT_DELAYED,2026-03-01 18:31:04.915842,RJ1884,RJ,BAH,NBO,2026-03-01 18:00:00,,0,7741.0,221.2,25.1243,48.7153,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,True,2026-03-01 21:23:59.090901
a385a206-c067-45ea-b433-5737bcc1c914,FLIGHT_DELAYED,2026-03-01 18:01:27.796723,EY7419,EY,DOH,DXB,2026-03-01 18:00:00,,0,7121.0,93.4,10.0476,25.9232,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
a3c402af-bab5-4bce-903c-10cbf771dd0f,FLIGHT_DELAYED,2026-03-01 18:00:33.735630,BA8089,BA,CAI,AMM,2026-03-01 18:00:00,,0,10968.0,107.9,32.7972,35.8047,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
a4629edb-7f0d-4031-8ae3-7bc631245fb8,FLIGHT_DELAYED,2026-03-01 18:41:50.649469,RJ9419,RJ,BOM,LHR,2026-03-01 18:00:00,,0,7117.0,72.7,33.9735,46.4052,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
a4fcb23c-deaf-4d58-92e8-63f7ae218b4a,FLIGHT_DELAYED,2026-03-01 18:16:53.921162,EK3312,EK,JFK,DXB,2026-03-01 18:00:00,,0,12269.0,93.2,26.5631,55.3696,True,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
a52a2909-6037-4dbe-a9be-df9a6fde3482,FLIGHT_DELAYED,2026-03-01 18:14:39.734011,RJ4002,RJ,DXB,DEL,2026-03-01 18:00:00,,0,4981.0,136.6,46.7381,44.6095,False,UAE,1.0,False,2026-03-01 21:22:42.269189,SILVER,ON_TIME,False,2026-03-01 21:23:59.090901
